season,hitterTeam,ballpark,distance,speedOffBat,elevationAngle,horizAngle,apex
2015,NYY,Rogers Centre,390,100.4,28.9,73.8,89
2015,NYY,Rogers Centre,430,107.7,22.8,85.4,77
2015,TOR,Rogers Centre,372,99.5,36.3,61.5,116
2015,OAK,Rogers Centre,459,115.9,21.6,99.2,76
2015,TOR,Rogers Centre,442,113.9,28.9,113.3,108
2015,TOR,Rogers Centre,420,103,29.2,92.5,110
2015,TOR,Rogers Centre,419,110.6,28,120.6,87
2015,MIN,Rogers Centre,421,103.5,27.1,94.9,96
2015,TOR,Rogers Centre,395,103.7,33.4,109.5,122
2015,MIN,Rogers Centre,386,100.6,33.7,105.6,120
2015,TOR,Rogers Centre,471,116.4,23,99.9,87
2015,MIN,Rogers Centre,447,110.1,26.6,101.7,99
2015,TOR,Rogers Centre,423,106,26.3,101.9,89
2015,TOR,Rogers Centre,416,104.1,29,101,104
2015,TOR,Rogers Centre,450,112.5,26.8,106.2,100
2015,TOR,Rogers Centre,436,116.4,24.1,116.6,74
2015,TOR,Rogers Centre,422,107.2,22.4,84,72
2015,TOR,Rogers Centre,402,113,20.5,71.9,55
2015,MIN,Rogers Centre,398,100.4,31.6,100.9,112
2015,KC,Rogers Centre,422,106.3,23.4,83.4,76
2015,TOR,Rogers Centre,404,102.8,25.2,99.7,78
2015,TOR,Rogers Centre,409,102.8,27.4,100.9,91
2015,TOR,Rogers Centre,394,104.9,31.8,113.7,109
2015,TOR,Rogers Centre,390,101.6,30,111.3,93
2015,KC,Rogers Centre,378,100.8,32.6,65.8,104
2015,KC,Rogers Centre,365,96.5,32.2,111.2,96
2015,TOR,Rogers Centre,442,112.9,26.1,110.9,89
2015,TOR,Rogers Centre,425,107.6,31.3,106.4,123
2015,TOR,Rogers Centre,386,101.7,31.7,116.1,98
2015,TOR,Rogers Centre,460,112,27.2,101.1,108
2015,TOR,Rogers Centre,396,110.6,22.9,116.2,60
2015,TOR,Rogers Centre,413,102.7,25.9,96,85
2015,TOR,Rogers Centre,405,110,24.9,118.4,70
2015,TOR,Rogers Centre,434,111.6,29.1,117.4,99
2015,TB,Rogers Centre,408,110.2,23.8,113.3,67
2015,TB,Rogers Centre,378,100.4,35.6,112.8,121
2015,TB,Rogers Centre,418,104.4,24.9,84,83
2015,TOR,Rogers Centre,387,99.6,31,74,101
2015,TOR,Rogers Centre,362,98,29.6,116.8,80
2015,BOS,Rogers Centre,437,111.5,29.1,113.6,104
2015,TOR,Rogers Centre,423,106.4,22.7,86.3,75
2015,BOS,Rogers Centre,381,102.4,28.4,117.6,79
2015,TOR,Rogers Centre,377,102.3,28.6,120.6,78
2015,TOR,Rogers Centre,452,114.4,29,111.1,113
2015,TOR,Rogers Centre,442,107.4,25.2,92.9,93
2015,TOR,Rogers Centre,430,111.2,27.4,65.2,90
2015,BOS,Rogers Centre,422,110.9,26.6,116.7,83
2015,TOR,Rogers Centre,412,107.9,24.3,107,73
2015,TOR,Rogers Centre,400,106.2,34.1,113.1,128
2015,BOS,Rogers Centre,445,116.8,25.7,61.7,84
2015,BOS,Rogers Centre,366,99.8,28.5,61,75
2015,TOR,Rogers Centre,360,96.7,35.5,110.1,115
2015,TOR,Rogers Centre,382,102.2,35.8,108.8,133
2015,TEX,Rogers Centre,452,110.7,29.2,78.4,120
2015,TEX,Rogers Centre,379,101,27.4,111.5,77
2015,TEX,Rogers Centre,357,100.1,27.4,56.4,67
2015,TOR,Rogers Centre,412,101.7,26.9,87.9,92
2015,TOR,Rogers Centre,406,106.6,26.8,112.9,81
2015,TOR,Rogers Centre,404,103.6,34.1,103.7,132
2015,TEX,Rogers Centre,375,99.3,34.5,70.2,117
2015,TOR,Rogers Centre,373,99,32.1,65.4,97
2015,TOR,Rogers Centre,442,107.3,25.6,94.3,94
2015,BAL,Rogers Centre,420,106.2,22.5,94.6,72
2015,BAL,Rogers Centre,380,101.4,33.3,114.9,109
2015,TOR,Rogers Centre,367,97.1,30,111.1,85
2015,TOR,Rogers Centre,353,96.4,37.6,66.6,121
2015,NYM,Rogers Centre,406,104.9,34.5,76.8,139
2015,TOR,Rogers Centre,386,100.3,28.6,72.6,87
2015,TOR,Rogers Centre,418,105.1,27.7,102.9,96
2015,TOR,Rogers Centre,401,105.2,26.4,110,80
2015,TOR,Rogers Centre,430,111.8,20.8,82,66
2015,TOR,Rogers Centre,421,109.5,32.1,64.3,118
2015,TOR,Rogers Centre,408,107.8,22.2,78.3,66
2015,TOR,Rogers Centre,399,102.5,26.6,76,82
2015,MIA,Rogers Centre,358,97.3,34.4,61.3,102
2015,MIA,Rogers Centre,427,108.9,29.5,70.7,108
2015,TOR,Rogers Centre,411,101.6,30.8,92.4,115
2015,MIA,Rogers Centre,405,104.8,27.4,108.6,87
2015,MIA,Rogers Centre,372,102.5,25.9,116.4,67
2015,TOR,Rogers Centre,438,106.1,26.6,89.2,100
2015,MIA,Rogers Centre,434,110.7,22,81.4,72
2015,TOR,Rogers Centre,425,104.7,25.9,94.2,92
2015,TOR,Rogers Centre,408,102.5,31.2,78.2,114
2015,HOU,Rogers Centre,407,102.9,31.7,103.6,115
2015,TOR,Rogers Centre,384,99.5,29.9,106.6,94
2015,HOU,Rogers Centre,412,114.8,23.6,57.2,66
2015,HOU,Rogers Centre,420,104.8,30.6,83.4,122
2015,TOR,Rogers Centre,402,111.6,35,112.9,150
2015,TOR,Rogers Centre,399,105,23.3,77.7,68
2015,TOR,Rogers Centre,393,102.3,34.6,117.6,115
2015,TOR,Rogers Centre,424,110.4,28.7,117.7,94
2015,CHW,Rogers Centre,400,111.7,23.1,118.3,62
2015,TOR,Rogers Centre,367,99.5,28.3,63.8,76
2015,TOR,Rogers Centre,452,112.2,21.9,85.3,79
2015,TOR,Rogers Centre,364,96.8,37.6,65.7,121
2015,TOR,Rogers Centre,431,108.5,33.4,107.7,135
2015,SEA,Rogers Centre,416,104.9,28.6,75.4,99
2015,TOR,Rogers Centre,395,104.1,29.8,63.2,91
2015,TOR,Rogers Centre,411,110,24.9,113.7,74
2015,SEA,Rogers Centre,408,108.3,28.3,61,88
2015,SEA,Rogers Centre,421,108.4,20.8,86.1,66
2015,TOR,Rogers Centre,396,104,29.6,115.4,91
2015,TOR,Rogers Centre,390,102.3,26.3,107.3,77
2015,LAA,Rogers Centre,431,112.6,25.2,67.4,80
2015,TOR,Rogers Centre,426,111.5,23,105.5,72
2015,LAA,Rogers Centre,419,102.9,27.8,85.3,99
2015,TOR,Rogers Centre,348,97.1,29.1,56.4,71
2015,LAA,Rogers Centre,423,106.9,21.9,92.7,72
2015,TOR,Rogers Centre,410,101.2,28.9,84.9,101
2015,LAA,Rogers Centre,356,102.2,25.2,124.3,59
2015,TOR,Rogers Centre,445,117.2,26.4,121,87
2015,LAA,Rogers Centre,438,113.9,21,99.8,68
2015,LAA,Rogers Centre,426,111.6,27.4,117.3,89
2015,LAA,Rogers Centre,383,99.6,28.2,73.8,85
2015,BOS,Rogers Centre,425,105.1,30.6,98.9,119
2015,BOS,Rogers Centre,405,104.4,24.6,78.2,76
2015,TOR,Rogers Centre,412,111.3,24.9,117.4,73
2015,TOR,Rogers Centre,434,110.3,30.6,113.9,111
2015,TOR,Rogers Centre,395,106.5,23.2,73.2,65
2015,TOR,Rogers Centre,378,103,24.5,109.5,65
2015,NYY,Rogers Centre,433,106.8,26.5,81.5,96
2015,TOR,Rogers Centre,359,96,31.5,113.4,89
2015,TOR,Rogers Centre,469,120.5,24.1,111.4,85
2015,BAL,Rogers Centre,422,110.1,28.8,117.6,95
2015,BAL,Rogers Centre,388,111.3,22.4,120.7,57
2015,TOR,Rogers Centre,429,106.3,23.7,92.2,81
2015,BAL,Rogers Centre,405,105.4,23.1,100.5,69
2015,TOR,Rogers Centre,397,108.7,21,103,58
2015,TOR,Rogers Centre,463,117.9,28.3,115.5,108
2015,TOR,Rogers Centre,425,107.8,21.2,91.7,69
2015,TOR,Rogers Centre,412,112.6,21.4,107.1,61
2015,ATL,Rogers Centre,437,108.1,25.4,81,91
2015,ATL,Rogers Centre,411,101.7,30.9,84.3,114
2015,TOR,Rogers Centre,396,104.6,33.8,113.6,121
2015,TOR,Rogers Centre,377,101.3,35.5,111.5,126
2015,ATL,Rogers Centre,365,109.2,20.6,62.9,48
2015,TOR,Rogers Centre,443,109.2,23.4,85.8,84
2015,ATL,Rogers Centre,431,110.2,21.2,96,69
2015,TOR,Rogers Centre,427,104.9,25.2,89.4,88
2015,ATL,Rogers Centre,426,108.8,32,71.2,126
2015,TOR,Rogers Centre,416,108.2,21.1,83.4,65
2015,TOR,Rogers Centre,406,105.7,25.4,73.1,77
2015,TOR,Rogers Centre,375,101.8,26.8,64.9,72
2015,TB,Rogers Centre,359,103.5,24.7,125.7,58
2015,TB,Rogers Centre,422,105.4,25.4,98.5,86
2015,TOR,Rogers Centre,421,108.8,30.4,65.3,106
2015,TB,Rogers Centre,412,107.4,31.5,115.9,109
2015,TOR,Rogers Centre,369,100.1,36.6,109.6,131
2015,TOR,Rogers Centre,369,97.8,30.2,112.4,86
2015,TB,Rogers Centre,463,110.8,29.3,91.9,130
2016,BAL,Rogers Centre,389,103.6,33.9,118.2,113
2016,BAL,Rogers Centre,367,98.2,27.7,69.3,75
2016,TOR,Rogers Centre,421,111,22.8,105.6,70
2016,TOR,Rogers Centre,387,100.3,28,105.8,85
2016,NYY,Rogers Centre,437,109.8,27.7,73.1,100
2016,NYY,Rogers Centre,398,103.9,29.3,66.8,92
2016,TOR,Rogers Centre,404,104.5,27.8,109.3,88
2016,NYY,Rogers Centre,398,100.5,29.3,78.6,98
2016,TOR,Rogers Centre,405,111.6,23.4,116.3,64
2016,TOR,Rogers Centre,387,102.5,31.7,117.3,99
2016,TB,Rogers Centre,431,106.5,23.6,90.8,82
2016,TB,Rogers Centre,358,97.9,27.6,64.8,70
2016,TB,Rogers Centre,399,101.3,31.7,104,111
2016,TOR,Rogers Centre,387,104.9,36.6,117.1,135
2016,TB,Rogers Centre,370,98,34.6,110.3,113
2016,TB,Rogers Centre,414,101.3,31.6,91.7,118
2016,TB,Rogers Centre,373,108.4,23.2,125.5,56
2016,TOR,Rogers Centre,340,93.5,35.6,117.9,100
2016,TOR,Rogers Centre,335,93.9,38.7,119.7,114
2016,BOS,Rogers Centre,467,112.8,22.9,89.3,89
2016,TOR,Rogers Centre,427,111.1,29.3,119.4,97
2016,BOS,Rogers Centre,413,102.9,29,100.4,102
2016,TOR,Rogers Centre,408,110.4,23.3,111.4,66
2016,TOR,Rogers Centre,400,104.4,24.2,103,71
2016,BOS,Rogers Centre,391,101.5,30.7,69,98
2016,TOR,Rogers Centre,410,108.2,23,104.2,68
2016,BOS,Rogers Centre,374,103.3,27.3,124.1,71
2016,BOS,Rogers Centre,405,101.7,26.6,81.4,85
2016,BOS,Rogers Centre,386,102.7,33.9,118.8,110
2016,TOR,Rogers Centre,438,109.4,21.5,89.5,73
2016,TOR,Rogers Centre,424,103.5,30.3,95,115
2016,TOR,Rogers Centre,414,103,24.5,91.2,80
2016,TOR,Rogers Centre,405,106.1,31.2,119.1,100
2016,TOR,Rogers Centre,422,112.2,19.8,97.9,60
2016,MIN,Rogers Centre,360,100.2,26,63.2,64
2016,TOR,Rogers Centre,426,115.6,19.8,102,59
2016,TOR,Rogers Centre,417,106.4,24.1,79.2,76
2016,MIN,Rogers Centre,409,112.9,19.3,100.4,54
2016,TOR,Rogers Centre,407,102.1,32.3,100.9,119
2016,TOR,Rogers Centre,358,96.4,35.1,112.2,110
2016,TOR,Rogers Centre,456,112.6,21.3,91.7,78
2016,LAA,Rogers Centre,407,108,25,111.7,73
2016,LAA,Rogers Centre,401,106.3,23,103.4,66
2016,TOR,Rogers Centre,412,114.5,23.8,56.3,66
2016,LAA,Rogers Centre,407,107.6,24.2,72,71
2016,TOR,Rogers Centre,421,107.8,24.4,102.9,78
2016,HOU,Rogers Centre,420,106.7,22.4,84.8,72
2016,TOR,Rogers Centre,407,111,24.9,120.5,70
2016,TOR,Rogers Centre,403,101.3,27.1,80.9,87
2016,TOR,Rogers Centre,429,105,28.1,96.8,104
2016,TOR,Rogers Centre,422,105.7,22.8,90.9,75
2016,TOR,Rogers Centre,410,112.3,25.1,123.7,70
2016,TOR,Rogers Centre,403,101.3,27.8,100.3,90
2016,HOU,Rogers Centre,395,104.5,27.7,115.1,81
2016,TOR,Rogers Centre,394,100.1,30.5,75.5,99
2016,TOR,Rogers Centre,357,104.6,23.4,124.4,53
2016,TB,Rogers Centre,371,97.3,31,69.9,91
2016,TB,Rogers Centre,403,105.4,25.5,107.7,76
2016,TOR,Rogers Centre,388,100.2,34.2,105.6,120
2016,TOR,Rogers Centre,428,111.6,30.6,120.6,106
2016,BAL,Rogers Centre,424,104.9,29.6,100,111
2016,TOR,Rogers Centre,412,110.1,20.3,98.9,60
2016,BAL,Rogers Centre,402,103.5,29.3,70.5,95
2016,TOR,Rogers Centre,444,109.8,25.5,100.6,92
2016,TOR,Rogers Centre,416,110.7,25.9,118,77
2016,TOR,Rogers Centre,406,102.9,29.8,105.4,101
2016,BAL,Rogers Centre,388,99.7,29.2,74.3,90
2016,SD,Rogers Centre,421,106.4,24.4,100.3,79
2016,SD,Rogers Centre,380,106.8,23.1,64.8,58
2016,SD,Rogers Centre,371,100.7,26.2,66.9,68
2016,SD,Rogers Centre,467,113.5,26,79.1,102
2016,TOR,Rogers Centre,420,102.9,30.7,96.3,115
2016,TOR,Rogers Centre,413,104.3,22.9,92.1,73
2016,SD,Rogers Centre,410,104.1,25.2,100.5,80
2016,SD,Rogers Centre,452,114.8,30,65.1,115
2016,TOR,Rogers Centre,430,111,19.9,86.6,64
2016,SEA,Rogers Centre,432,108.6,21.5,88.3,71
2016,SEA,Rogers Centre,414,111.9,22.8,111,65
2016,SEA,Rogers Centre,413,102.5,26,95.2,85
2016,TOR,Rogers Centre,401,103.6,28.2,110.5,86
2016,TOR,Rogers Centre,388,99.5,30.6,107.2,96
2016,TOR,Rogers Centre,372,102.4,26,117.9,66
2016,TOR,Rogers Centre,393,100.4,33.8,102.6,122
2016,TOR,Rogers Centre,411,104.9,33.9,102.6,135
2016,DET,Rogers Centre,441,106.5,27.5,85,104
2016,TOR,Rogers Centre,395,101.5,28.9,107.3,90
2016,TOR,Rogers Centre,462,113.9,21,90.7,78
2016,DET,Rogers Centre,440,107.9,24.8,96,88
2016,DET,Rogers Centre,419,103.2,25.7,87.2,86
2016,KC,Rogers Centre,390,108.6,22,109.7,58
2016,TOR,Rogers Centre,374,98.2,30.6,68.8,90
2016,TOR,Rogers Centre,466,114.7,23.1,98.7,85
2016,TOR,Rogers Centre,421,111.9,19.7,82.5,59
2016,TOR,Rogers Centre,418,102.2,31.5,89.7,120
2016,TOR,Rogers Centre,410,107.4,28.1,116.3,86
2016,KC,Rogers Centre,409,109.2,24.4,112.2,71
2016,KC,Rogers Centre,417,103.2,29.9,81.8,111
2016,KC,Rogers Centre,345,94.8,36.7,118.3,108
2016,TOR,Rogers Centre,421,109.3,29,117,95
2016,TOR,Rogers Centre,420,105.1,23.3,87.1,76
2016,TOR,Rogers Centre,413,107.9,28.5,63,89
2016,TOR,Rogers Centre,424,103.8,26.8,93.9,95
2016,CLE,Rogers Centre,419,118.1,22.1,122.2,61
2016,TOR,Rogers Centre,415,103.5,25.5,96.7,84
2016,CLE,Rogers Centre,393,112.1,22.6,58.3,58
2016,TOR,Rogers Centre,383,110.5,21.2,113.8,53
2016,CLE,Rogers Centre,418,108.6,21.2,82.9,65
2016,TOR,Rogers Centre,408,102.4,31.8,99.9,119
2016,TOR,Rogers Centre,449,107.6,26.7,89.2,103
2016,CLE,Rogers Centre,420,106.7,25.2,76.8,81
2016,CLE,Rogers Centre,416,107.1,28.2,112.2,91
2016,TOR,Rogers Centre,423,105.1,27,100.1,93
2016,TOR,Rogers Centre,413,104,27.3,103,90
2016,TOR,Rogers Centre,410,103.3,32.6,106.9,117
2016,ARI,Rogers Centre,397,107.7,35.6,109.5,147
2016,ARI,Rogers Centre,359,97.5,32.9,57.5,91
2016,TOR,Rogers Centre,419,103.1,27.8,95.3,99
2016,TOR,Rogers Centre,410,110.3,27.1,123,80
2016,PHI,Rogers Centre,409,105.5,25.1,76.3,78
2016,TOR,Rogers Centre,392,105.1,29,120.3,85
2016,TOR,Rogers Centre,348,100.9,40.1,63.1,145
2016,PHI,Rogers Centre,363,97.7,30,64.6,83
2016,PHI,Rogers Centre,358,110.3,20.5,52.6,45
2016,BAL,Rogers Centre,458,109.9,27.9,88.7,119
2016,TOR,Rogers Centre,452,113.7,20.4,93.5,72
2016,BAL,Rogers Centre,450,109,25.6,94.5,98
2016,TOR,Rogers Centre,425,111.2,29.9,118.1,104
2016,BAL,Rogers Centre,421,106.8,26.9,105.1,91
2016,BAL,Rogers Centre,407,103.7,27.4,104.5,89
2016,BAL,Rogers Centre,398,101,30,102.8,101
2016,TOR,Rogers Centre,443,110.9,28.4,107.5,106
2016,BAL,Rogers Centre,405,104.3,30.8,110.1,105
2016,TOR,Rogers Centre,384,103.5,24.1,107.8,65
2016,BAL,Rogers Centre,365,102,25.5,118.6,63
2016,TOR,Rogers Centre,363,97.8,29.9,117.5,80
2016,BAL,Rogers Centre,353,100.5,26.1,56.1,62
2016,BAL,Rogers Centre,412,104.7,26.9,75.7,87
2016,BAL,Rogers Centre,406,102.2,31,102.4,110
2016,TOR,Rogers Centre,387,102,30.2,64.8,91
2016,TOR,Rogers Centre,370,100.2,27.2,65.8,72
2016,BAL,Rogers Centre,404,110.7,20.5,102.6,57
2016,BAL,Rogers Centre,378,98.1,30.7,106.2,96
2016,TOR,Rogers Centre,411,101.7,27.6,96,94
2016,NYY,Rogers Centre,441,107.1,25.4,92,93
2016,TOR,Rogers Centre,375,99.6,28.8,113.3,80
2016,TOR,Rogers Centre,423,117.8,22.9,123.4,64
2016,TOR,Rogers Centre,360,98.4,36.4,120.6,113
2016,BOS,Rogers Centre,401,104.5,23.3,100.2,69
2016,BOS,Rogers Centre,400,106.2,26.6,64.9,77
2016,BOS,Rogers Centre,372,99.4,35.1,68.2,118
2016,TOR,Rogers Centre,356,97.7,28.9,60.4,73
2016,TOR,Rogers Centre,423,108.3,29.8,67.1,104
2016,TOR,Rogers Centre,400,102.6,25.9,77.6,80
2016,TOR,Rogers Centre,341,94.7,36.7,61.8,108
2016,TB,Rogers Centre,444,110,23.7,82.9,85
2016,TOR,Rogers Centre,437,106.3,27.6,95.1,105
2016,TOR,Rogers Centre,415,108.9,26,67.3,80
2016,TB,Rogers Centre,411,106.3,31.2,67.6,110
2016,TB,Rogers Centre,397,111.7,23,119.6,61
2016,TOR,Rogers Centre,377,100.7,27.2,111.9,75
2016,TOR,Rogers Centre,416,102.9,25.4,90.4,86
2016,TB,Rogers Centre,378,98.8,29.9,109.2,90
2016,TB,Rogers Centre,410,101.2,27.5,86.3,94
2016,TB,Rogers Centre,407,106.1,32.7,113.1,118
2016,TB,Rogers Centre,389,101.4,28.5,109,86
2016,TB,Rogers Centre,341,94.5,31.1,122,77
2016,LAD,Rogers Centre,397,101.9,32.7,75,118
2016,LAD,Rogers Centre,449,108.5,25,90.5,95
2016,LAD,Rogers Centre,389,105,35.4,115.6,130
2016,TOR,Rogers Centre,454,114.4,25.1,106.6,90
2016,TOR,Rogers Centre,390,112,20.6,110.6,53
2016,TOR,Rogers Centre,418,104.6,31.4,101.7,120
2016,TOR,Rogers Centre,386,105.1,35.9,117,131
2016,TOR,Rogers Centre,399,100.4,30.6,100.5,105
2016,TOR,Rogers Centre,365,98.5,29.8,116.7,82
2016,TEX,Rogers Centre,348,95.3,35.2,61.9,102
2016,TEX,Rogers Centre,417,103.7,24.4,91.8,81
2016,TEX,Rogers Centre,411,101.4,31.1,88.9,116
2016,TOR,Rogers Centre,451,108.9,25.4,92.8,97
2016,CHW,Rogers Centre,449,112.4,21.4,95,75
2016,CHW,Rogers Centre,426,106.2,25.2,81.5,86
2016,CHW,Rogers Centre,357,96.6,29.4,65.1,77
2016,TOR,Rogers Centre,426,104.5,26.4,94.3,94
2016,TOR,Rogers Centre,419,103.1,28.7,83.5,104
2016,OAK,Rogers Centre,418,103.6,26.5,83.6,91
2016,OAK,Rogers Centre,409,110.7,21.5,75.2,61
2016,TOR,Rogers Centre,400,107.6,22.8,106.2,64
2016,OAK,Rogers Centre,363,101.5,37.7,65,135
2016,TOR,Rogers Centre,422,103.7,29.1,96.7,107
2016,TOR,Rogers Centre,420,105.7,22.9,85.8,74
2016,TOR,Rogers Centre,413,101.8,27.1,89.6,93
2016,OAK,Rogers Centre,374,97.9,29.6,72.3,87
2016,TOR,Rogers Centre,403,105.7,29.6,116.3,94
2016,OAK,Rogers Centre,398,101.5,27.2,102.4,85
2016,TOR,Rogers Centre,445,107.8,25.3,92.1,95
2016,TOR,Rogers Centre,407,111.7,25.4,124.3,71
2016,NYY,Rogers Centre,357,99,29,55.5,73
2016,NYY,Rogers Centre,411,108,24.2,72.8,73
2016,TOR,Rogers Centre,444,111.3,26,104.8,93
2016,TOR,Rogers Centre,418,107.2,24.8,103.8,79
2016,TOR,Rogers Centre,366,100.2,27.1,116,70
2016,TOR,Rogers Centre,387,105.1,26.6,118.1,73
2016,BOS,Rogers Centre,347,103.1,23.4,54.3,52
2006,SEA,Safeco Field,398,107.7,31.7,119.3,112
2006,TEX,Safeco Field,375,99.9,28.3,111.7,83
2006,SEA,Safeco Field,337,93.5,34.8,66.3,102
2006,SEA,Safeco Field,423,105.3,26.8,99.3,95
2006,SEA,Safeco Field,400,102.7,25,80,78
2006,TEX,Safeco Field,377,97.7,29.9,75.6,93
2006,SEA,Safeco Field,399,102.1,24.9,81.3,77
2006,SEA,Safeco Field,340,93.8,31.5,59.6,79
2006,SEA,Safeco Field,441,110.4,28,106.1,105
2006,SEA,Safeco Field,415,107.7,20.5,86.3,64
2006,OAK,Safeco Field,393,103.8,28.4,114.7,84
2006,OAK,Safeco Field,387,103.2,25.8,70,73
2006,SEA,Safeco Field,415,103.5,27.4,77.3,86
2006,SEA,Safeco Field,384,101.6,37.6,62.3,127
2006,OAK,Safeco Field,367,100.2,40.1,116.5,138
2006,TOR,Safeco Field,390,101.2,27.2,74.5,83
2006,TOR,Safeco Field,339,93.5,30.7,62.3,77
2006,SEA,Safeco Field,422,107.3,21.6,85.7,72
2006,SEA,Safeco Field,399,103.3,26,103.9,81
2006,TOR,Safeco Field,389,102.5,25.9,106.6,77
2006,SEA,Safeco Field,348,98.6,27.6,52.7,63
2006,TEX,Safeco Field,364,113.2,18.6,65.3,42
2006,SEA,Safeco Field,423,102.9,28.5,92.8,103
2006,SEA,Safeco Field,381,104.9,24.3,113.6,64
2006,LAA,Safeco Field,391,101,28.1,74.4,87
2006,SEA,Safeco Field,397,100.9,26.2,81.2,83
2006,LAA,Safeco Field,391,101.7,31.4,71.2,106
2006,SEA,Safeco Field,391,108.4,22.3,70.6,60
2006,LAA,Safeco Field,390,103.1,28.4,113.3,85
2006,SEA,Safeco Field,378,104.7,36.7,68.3,143
2006,SEA,Safeco Field,363,99.4,26,68.3,67
2006,SEA,Safeco Field,391,102.9,31.9,59.7,96
2006,BOS,Safeco Field,374,101.9,26.9,117.2,71
2006,BOS,Safeco Field,373,101.5,38.1,64.1,133
2006,SEA,Safeco Field,381,100.8,26.6,71.3,73
2006,SEA,Safeco Field,368,98.8,30.6,119.5,83
2006,BOS,Safeco Field,355,100.1,24.8,64.2,58
2006,NYY,Safeco Field,355,100.8,24.8,61.9,58
2006,NYY,Safeco Field,422,109,32,117.4,112
2006,NYY,Safeco Field,415,102,27.8,95.4,95
2006,SEA,Safeco Field,408,105,31.1,113.8,103
2006,SEA,Safeco Field,403,108.9,21.8,104.3,61
2006,SEA,Safeco Field,371,100.9,24.3,72.7,63
2006,SEA,Safeco Field,415,102.8,26.6,88.5,97
2006,SEA,Safeco Field,419,103.3,25.7,94.1,84
2006,SEA,Safeco Field,415,102.8,29.1,98.6,104
2006,SEA,Safeco Field,373,102.5,24.6,68.2,63
2006,OAK,Safeco Field,413,101.6,28.6,84.8,99
2006,OAK,Safeco Field,401,104.9,32.1,115.8,108
2006,SEA,Safeco Field,357,100.7,37.7,116.5,131
2006,SEA,Safeco Field,378,98.8,28.6,107.4,85
2006,OAK,Safeco Field,376,98.5,31,109,97
2006,SEA,Safeco Field,430,107.2,22.4,90.6,76
2006,SEA,Safeco Field,375,102.3,25.7,113.4,68
2006,TOR,Safeco Field,381,97.7,31,104,98
2006,TOR,Safeco Field,376,97.7,28.2,75,81
2006,TOR,Safeco Field,414,104.4,22.8,89.5,72
2006,TOR,Safeco Field,402,106.9,24.9,69,71
2006,SEA,Safeco Field,366,101.7,38.3,115.9,137
2006,BOS,Safeco Field,419,108,29,64.4,93
2006,SEA,Safeco Field,403,100,32.5,97.3,116
2006,SEA,Safeco Field,386,102.7,25.5,108.9,70
2006,SEA,Safeco Field,372,97.2,33.1,110.1,102
2006,BOS,Safeco Field,378,102.2,28.1,115.1,84
2006,BOS,Safeco Field,410,108.5,24.6,110.4,72
2006,BOS,Safeco Field,397,108.4,22.2,107,60
2006,BOS,Safeco Field,387,103.3,27.4,115.7,77
2006,BOS,Safeco Field,386,102.4,26.7,111.6,75
2006,BOS,Safeco Field,370,98.7,27.9,68.1,76
2006,DET,Safeco Field,402,101.9,28.4,104.9,90
2006,SEA,Safeco Field,401,101.9,29,106.1,93
2006,SEA,Safeco Field,337,92.9,31.1,57.6,73
2006,DET,Safeco Field,422,107.8,31.6,112.5,114
2006,LAA,Safeco Field,412,100.2,30,97.4,97
2006,LAA,Safeco Field,376,95.6,33.1,108.1,96
2006,SEA,Safeco Field,405,102.6,26.6,79.8,86
2006,LAA,Safeco Field,401,101.1,28.6,79.3,95
2006,SEA,Safeco Field,381,106.2,21.8,73.4,57
2006,LAA,Safeco Field,337,93.1,35.7,60.7,98
2006,LAA,Safeco Field,412,110.6,22.7,72,65
2006,SEA,Safeco Field,386,102.3,33.3,120.7,103
2006,SEA,Safeco Field,366,98.4,35.5,66.2,116
2006,SEA,Safeco Field,421,104.5,26.8,81.2,93
2006,SEA,Safeco Field,390,107.2,22.4,72.3,60
2006,COL,Safeco Field,352,96.3,30.2,61.4,79
2006,SEA,Safeco Field,343,94.7,31.2,59.1,79
2006,COL,Safeco Field,415,104.3,23,90.7,74
2006,SF,Safeco Field,405,102.9,24.3,96,79
2006,SEA,Safeco Field,390,101.2,25.9,77.8,81
2006,SEA,Safeco Field,411,103.5,23.3,89.2,79
2006,SF,Safeco Field,369,100.2,28.9,62.7,80
2006,SEA,Safeco Field,367,106.7,21.5,67.6,52
2006,SEA,Safeco Field,365,100.2,27.6,63.1,74
2006,SF,Safeco Field,430,107.4,26.7,73.5,83
2006,SEA,Safeco Field,377,97.1,32.1,65.4,88
2006,SF,Safeco Field,373,97.3,28.9,69.4,75
2006,SF,Safeco Field,364,94.8,31.6,65.9,82
2006,SEA,Safeco Field,426,109.3,25.5,71.4,81
2006,MIN,Safeco Field,392,106.8,25.4,118.3,67
2006,SEA,Safeco Field,380,102.6,28.5,122.5,75
2006,SEA,Safeco Field,375,103.9,24.9,63,63
2006,SEA,Safeco Field,363,100.3,26,63.6,65
2006,SEA,Safeco Field,356,98.5,28.8,124.7,69
2006,MIN,Safeco Field,403,108.3,22.1,76.1,64
2006,KC,Safeco Field,415,103,25.2,87.9,84
2006,KC,Safeco Field,403,102.5,27.9,104,90
2006,SEA,Safeco Field,360,98.9,36.4,117.6,117
2006,SEA,Safeco Field,428,107.2,30.4,104.1,117
2006,SEA,Safeco Field,410,103.9,23,93.2,73
2006,SEA,Safeco Field,374,100.3,35.3,68.9,122
2006,SEA,Safeco Field,383,101.4,31.6,118.8,94
